"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2018-11-16",0.6718,0.6785,1.1575,0.7348,0.61,0.984,1.3381,0.3618
"2018-11-17",0.5494,0.9995,1.0052,0.888,0.3997,0.9134,1.418,0.4805
"2018-11-18",0.1873,0.6303,0.7995,0.3583,0.2889,0.1708,0.6917,0.1698
"2018-11-19",0.1682,0.592,0.5857,0.3243,0.2055,0.1002,0.9286,0.8011
"2018-11-20",0.5185,0.7692,1.0686,0.4628,0.6324,0.4025,1.1556,0.8003
"2018-11-21",0.6623,0.9607,1.319,0.5911,0.8387,0.9834,1.3764,0.5895
"2018-11-22",0.404,0.7068,0.8512,0.3583,0.7471,0.3168,0.6998,0.413
"2018-11-23",0.4283,0.856,0.9331,0.3777,1.0077,0.3709,0.6838,0.4178
"2018-11-24",0.591,1.0306,0.9546,0.5747,1.2278,0.5691,0.7386,0.4708
"2018-11-25",0.6947,1.2254,1.2323,0.8449,1.2496,0.9204,1.2033,0.6373
"2018-11-26",0.9759,1.0934,1.1672,0.9209,1.1387,1.2774,1.5687,0.6864
"2018-11-27",1.1248,1.2201,1.0293,1.1164,0.8657,1.3134,1.8293,0.8231
"2018-11-28",0.4222,0.4143,0.2318,0.1185,0.4199,0.4491,0.9484,0.3856
"2018-11-29",0.1912,0.3384,0.284,0.26,0.531,0.2784,0.8176,0.4004
"2018-11-30",0.4707,0.589,0.331,0.4337,0.5725,0.3548,1.0115,0.2245
"2018-12-01",0.346,0.5162,0.5076,0.563,0.5667,0.358,0.7705,0.2421
"2018-12-02",0.4415,0.3264,0.7381,0.5032,0.4224,0.7318,0.8295,0.2203
"2018-12-03",0.0719000000000001,0.265,0.6197,0.3585,0.5509,0.1005,0.6025,0.218
"2018-12-04",0.1362,0.621,0.7774,0.5925,0.6823,0.2599,0.8139,0.4163
"2018-12-05",0.3492,0.858,0.8473,0.7149,0.6608,0.3791,0.7566,0.7325
"2018-12-06",0.3778,0.7284,0.9015,0.5686,0.494,0.755,0.9597,0.9539
"2018-12-07",0.4744,1.1616,1.009,0.8857,0.4548,0.7333,0.9716,0.9975
"2018-12-08",0.2872,0.9362,0.6646,0.3843,0.4767,0.2673,0.7413,0.6169
"2018-12-09",0.3072,0.9175,0.5886,0.4305,0.4154,0.3057,0.9611,0.5451
"2018-12-10",0.3324,0.9508,0.864,0.4303,0.6239,0.2505,0.9495,0.4015
"2018-12-11",0.5359,1.1636,1.0783,0.5662,0.9229,0.5191,1.006,0.4453
"2018-12-12",0.6605,1.0903,1.1669,0.594,1.0292,0.6745,0.8715,0.5325
"2018-12-13",0.8699,1.3181,1.4797,0.8935,1.218,1.1775,1.0266,0.7364
"2018-12-14",0.6226,1.1959,1.1815,0.7119,1.213,0.62,0.9478,0.7749
"2018-12-15",0.7578,1.438,1.539,0.7445,1.2178,0.931,1.2359,0.7379
"2018-12-16",0.9324,1.225,1.3932,0.6645,1.2361,1.1901,1.604,0.5249
"2018-12-17",1.046,1.218,1.2918,0.8744,1.1763,1.113,1.7385,0.8099
"2018-12-18",0.6111,0.5145,0.6111,0.2384,0.9534,0.4258,1.1014,0.6905
"2018-12-19",0.5641,0.6443,0.6487,0.1354,0.8648,0.622,1.0998,0.5677
"2018-12-20",0.7437,0.612,0.4183,0.1698,0.7832,0.514,1.1026,0.3991
"2018-12-21",0.6903,0.6398,0.5876,0.2935,0.7085,0.5012,0.936,0.4388
"2018-12-22",0.4644,0.3909,0.246,0.2205,0.4704,0.0816,0.8275,0.4308
"2018-12-23",0.4582,0.5047,0.4116,0.3277,0.6124,0.2802,0.844,0.5536
"2018-12-24",0.5908,0.7983,0.569,0.6,0.6936,0.6445,1.101,0.6887
"2018-12-25",0.2781,0.7109,0.4126,0.3119,0.3499,0.3206,0.8235,1.0819
"2018-12-26",0.229,0.7022,0.5166,0.3564,0.2529,0.582,0.8177,0.8685
"2018-12-27",0.3861,0.9706,0.4895,0.6038,0.2367,0.547,0.7922,1.0205
"2018-12-28",0.1308,0.578,0.1549,0.1697,0.2272,0.1952,0.4148,0.7017
"2018-12-29",0.2208,0.6307,0.2716,0.2799,0.3694,0.2167,0.4189,0.5138
"2018-12-30",0.1546,0.8328,0.5584,0.3825,0.6385,0.1132,0.6175,0.2251
"2018-12-31",0.2779,0.9009,0.7453,0.5511,0.8051,0.2543,0.9929,0.4027
"2019-01-01",0.5716,0.9851,1.1284,0.652,1.0168,0.5767,1.1563,0.4248
"2019-01-02",1.0501,1.4626,1.637,1.1469,1.4285,1.0791,1.5077,0.6749
"2019-01-03",1.2899,1.4079,1.6269,0.8567,1.5191,1.1882,1.6746,0.7284
"2019-01-04",1.5404,1.5759,1.9656,0.9646,1.3406,1.7561,1.9375,0.6243
"2019-01-05",1.4688,1.3973,1.7908,0.5816,1.2169,1.7359,1.8298,0.3782
"2019-01-06",1.5596,1.5174,1.5806,0.683,1.0033,1.5669,1.537,0.7104
"2019-01-07",1.127,0.6424,0.8445,0.2406,0.6607,0.9317,1.0278,0.818
"2019-01-08",0.84,0.3747,0.3472,0.4435,0.6468,0.6836,0.8432,0.7215
"2019-01-09",0.5904,0.2806,0.1045,0.4652,0.4375,0.6933,0.6905,0.6018
"2019-01-10",0.3601,0.1642,0.1596,0.3445,0.4416,0.4451,0.4339,0.4333
"2019-01-11",0.1574,0.293,0.5169,0.2105,0.4908,0.1595,0.183,0.5412
"2019-01-12",0.269,0.2493,0.0977,0.7428,0.4049,0.294,0.2644,0.5774
"2019-01-13",0.2602,0.8693,0.3461,1.2684,0.9561,0.1443,0.4032,0.6131
"2019-01-14",0.7373,1.3157,1.1006,1.3521,1.0233,0.7187,0.7968,0.7006
"2019-01-15",0.8958,1.3377,1.3096,1.1963,1.0085,1.3173,1.2088,0.3237
"2019-01-16",0.793,1.6668,1.1219,1.104,0.7419,0.6605,1.0923,0.1892
"2019-01-17",0.3281,1.2242,0.7582,0.4283,0.4132,0.0785,0.8747,0.216
"2019-01-18",0.2486,1.0246,0.6542,0.2845,0.2279,0.084,0.8386,0.3796
"2019-01-19",0.1613,0.7464,0.5146,0.0749000000000001,0.1973,0.1357,0.8773,0.2252
"2019-01-20",0.2269,0.3264,0.3212,0.0707,0.2169,0.2387,0.6767,0.0901999999999999
"2019-01-21",0.2236,0.0618000000000001,0.1687,0.0949,0.1641,0.1541,0.5536,0.2176
"2019-01-22",0.2144,0.0446,0.1239,0.1944,0.1063,0.2631,0.398,0.3244
"2019-01-23",0.284,0.0859,0.0727,0.4143,0.1522,0.346,0.4182,0.3613
"2019-01-24",0.6474,0.1871,0.3954,0.5987,0.4204,0.7485,0.4418,0.3859
"2019-01-25",1.0672,0.5247,0.6606,0.6386,0.8958,1.0849,0.4418,0.1199
"2019-01-26",1.9535,0.7845,1.1238,0.9683,1.2752,1.9484,0.74,0.2809
"2019-01-27",1.5644,0.6537,1.0212,0.7815,1.0246,1.7259,0.7452,0.1281
"2019-01-28",1.24,0.5053,0.688,0.5365,0.8666,1.448,0.5197,0.1231
"2019-01-29",1.3095,0.4588,0.6643,0.6327,0.8559,1.507,0.617,0.3324
"2019-01-30",1.0753,0.3018,0.3974,0.6092,0.8532,1.1353,0.3008,0.3129
"2019-01-31",0.8109,0.4319,0.4473,0.652,0.8481,0.8469,0.4418,0.4152
"2019-02-01",0.6497,0.4476,0.5149,0.6802,0.8607,0.6925,0.3533,0.4485
"2019-02-02",0.3958,0.5331,0.5078,0.5548,0.7014,0.494,0.807,0.6475
"2019-02-03",0.2768,0.4485,0.525,0.3205,0.7055,0.5763,0.6335,0.5723
"2019-02-04",0.3663,0.4535,0.3623,0.0551,0.9085,0.3851,0.3743,0.114
"2019-02-05",0.3269,0.3508,0.2123,0.0893,0.549,0.1508,0.2353,0.0497
"2019-02-06",0.2636,0.2198,0.1862,0.0743999999999999,0.3993,0.158,0.4972,0.3217
"2019-02-07",0.259,0.1651,0.2007,0.258,0.3432,0.1113,0.4517,0.2974
"2019-02-08",0.2066,0.1203,0.1344,0.4092,0.21,0.1945,0.4802,0.0967
"2019-02-09",0.0675,0.3337,0.3564,0.3361,0.1167,0.3488,0.3555,0.1248
"2019-02-10",0.2001,0.3172,0.3971,0.0982,0.0502,0.3866,0.2102,0.1792
"2019-02-11",0.1749,0.2936,0.3423,0.1268,0.0609000000000001,0.4714,0.1812,0.1837
"2019-02-12",0.1393,0.2316,0.2101,0.2734,0.1668,0.3178,0.4854,0.2578
"2019-02-13",0.1709,0.0639999999999999,0.1283,0.4455,0.1845,0.1127,0.5965,0.3396
"2019-02-14",0.1407,0.2926,0.3935,0.6783,0.2759,0.0830000000000001,0.4792,0.2073
"2019-02-15",0.15,0.3218,0.3254,0.6698,0.3323,0.1801,0.4207,0.1365
"2019-02-16",0.365,0.45,0.4061,0.7442,0.4798,0.4749,0.6553,0.2345
"2019-02-17",0.2969,0.3284,0.3221,0.4622,0.4855,0.5682,0.7189,0.1498
"2019-02-18",0.318,0.1993,0.3626,0.6489,0.3626,0.4109,0.3657,0.0838000000000001
"2019-02-19",0.3372,0.3216,0.4505,0.7107,0.2714,0.3714,0.3594,0.0928
"2019-02-20",0.3466,0.2825,0.5387,0.738,0.1899,0.448,0.4802,0.2524
"2019-02-21",0.1538,0.0512,0.3421,0.7496,0.1771,0.1859,0.2445,0.3039
"2019-02-22",0.2808,0.3683,0.5664,0.997,0.3605,0.4737,0.4961,0.5408
"2019-02-23",0.2065,0.4092,0.6054,0.8882,0.5135,0.6383,0.5459,0.7633
"2019-02-24",0.4824,0.6349,0.7615,0.5865,0.4515,0.6552,0.7462,0.5213
"2019-02-25",0.4113,0.5552,0.7534,0.5314,0.2068,0.5182,0.6844,0.4504
"2019-02-26",0.3568,0.4816,0.6009,0.3569,0.1563,0.4161,0.6473,0.4286
"2019-02-27",0.1227,0.2092,0.0956,0.2024,0.1936,0.3033,0.4138,0.2245
"2019-02-28",0.1152,0.4473,0.3267,0.3593,0.1182,0.4006,0.2406,0.1712
"2019-03-01",0.1365,0.5373,0.3888,0.2133,0.1663,0.5163,0.3482,0.2421
"2019-03-02",0.1305,0.5264,0.5253,0.2468,0.1011,0.6213,0.4176,0.2448
"2019-03-03",0.1071,0.4314,0.5252,0.2724,0.0858,0.5159,0.3861,0.2136
"2019-03-04",0.1368,0.3901,0.544,0.2018,0.1745,0.4601,0.251,0.1519
"2019-03-05",0.2987,0.0598,0.1293,0.3103,0.2878,0.1491,0.3954,0.0581
"2019-03-06",0.3213,0.0590000000000001,0.1168,0.3255,0.2226,0.1922,0.4046,0.165
"2019-03-07",0.318,0.2757,0.2468,0.6425,0.1244,0.1859,0.4946,0.2845
"2019-03-08",0.3166,0.4148,0.495,0.6063,0.1669,0.5065,0.7538,0.4232
"2019-03-09",0.1214,0.3866,0.4732,0.2436,0.0989,0.6367,0.7804,0.5746
"2019-03-10",0.1432,0.2487,0.4787,0.5229,0.0647000000000001,0.4624,0.5174,0.5655
"2019-03-11",0.129,0.0815,0.4624,0.6947,0.2001,0.3292,0.416,0.5113
"2019-03-12",0.1999,0.167,0.2989,0.739,0.3617,0.1253,0.3337,0.6186
"2019-03-13",0.2063,0.1747,0.3607,0.8969,0.3237,0.2104,0.2793,0.7593
"2019-03-14",0.2841,0.304,0.8594,0.9915,0.2068,0.7448,0.6182,0.9955
"2019-03-15",0.2555,0.3586,0.6183,0.9486,0.0964,0.8821,0.6141,1.0231
"2019-03-16",0.3599,0.7566,0.8551,0.9166,0.1388,0.8358,0.8479,0.8768
"2019-03-17",0.2276,0.8959,1.0683,1.0726,0.2919,1.0728,1.1869,0.6494
"2019-03-18",0.2811,0.8466,0.8491,0.8813,0.2699,0.7713,1.1775,0.5526
"2019-03-19",0.122,0.6871,0.5562,0.4267,0.1993,0.4967,1.1528,0.5082
"2019-03-20",0.1889,0.5684,0.3757,0.3231,0.1112,0.4836,1.0795,0.773
"2019-03-21",0.1632,0.5707,0.1756,0.2342,0.112,0.3315,0.7441,0.7654
"2019-03-22",0.2471,0.4811,0.1578,0.2159,0.1341,0.1949,0.7233,0.4506
"2019-03-23",0.1941,0.2916,0.3296,0.1783,0.1582,0.0667,0.4493,0.4649
"2019-03-24",0.3372,0.1462,0.3554,0.2623,0.3035,0.0744,0.619,0.4504
"2019-03-25",0.4187,0.0482,0.4592,0.1483,0.2506,0.1802,0.5908,0.6322
"2019-03-26",0.3765,0.049,0.3874,0.3375,0.1176,0.2062,0.5087,0.6879
"2019-03-27",0.4722,0.0822,0.1857,0.4558,0.0636,0.1285,0.521,0.5515
"2019-03-28",0.3624,0.1073,0.0645,0.5863,0.167,0.0861,0.5294,0.5848
"2019-03-29",0.2445,0.0721000000000001,0.336,0.2065,0.1993,0.177,0.3808,0.3902
"2019-03-30",0.1114,0.0291,0.211,0.5051,0.2138,0.1367,0.4046,0.5435
"2019-03-31",0.123,0.201,0.1921,0.5525,0.1421,0.1867,0.4451,0.5541
"2019-04-01",0.2442,0.4487,0.1581,0.8138,0.0976,0.3106,0.5726,0.7196
"2019-04-02",0.0868,0.6342,0.1862,0.7538,0.3731,0.4664,0.5501,0.8798
"2019-04-03",0.0679000000000001,0.6536,0.3218,0.8745,0.5215,0.5985,0.664,1.1732
"2019-04-04",0.2063,0.6244,0.4335,1.0589,0.4839,0.6854,0.7572,1.2807
"2019-04-05",0.2248,0.7156,0.6292,1.0979,0.2908,0.5909,0.7656,1.1514
"2019-04-06",0.1464,0.7268,0.3506,0.7518,0.2489,0.4075,0.679,1.0077
"2019-04-07",0.1478,0.7787,0.6055,0.88,0.1725,0.4815,0.6718,1.0432
"2019-04-08",0.0933,0.772,0.7203,0.8581,0.2557,0.9236,0.9813,1.3943
"2019-04-09",0.0487,0.5148,0.2928,0.3265,0.3619,0.4879,0.747,1.3043
"2019-04-10",0.0664,0.4985,0.1905,0.2852,0.2025,0.2181,0.5464,1.1882
"2019-04-11",0.3596,0.3594,0.1728,0.2172,0.1878,0.0754,0.5056,0.8866
"2019-04-12",0.3686,0.3533,0.138,0.1882,0.1507,0.1396,0.4829,0.6026
"2019-04-13",0.3746,0.1459,0.6359,0.4441,0.1813,0.1046,0.8797,0.5172
"2019-04-14",0.3988,0.0529,0.4249,0.399,0.1046,0.1864,0.5389,0.6047
"2019-04-15",0.4628,0.1537,0.4201,0.3195,0.1177,0.1569,0.4553,0.548
"2019-04-16",0.4378,0.0374,0.1943,0.2944,0.1846,0.2965,0.2853,0.1964
"2019-04-17",0.381,0.0795,0.0222,0.4336,0.235,0.3173,0.1224,0.2933
"2019-04-18",0.2956,0.1012,0.0286000000000001,0.5999,0.1287,0.2235,0.2758,0.5069
"2019-04-19",0.2022,0.1584,0.2139,0.7196,0.0648000000000001,0.1076,0.3732,0.6062
"2019-04-20",0.0805,0.1622,0.1469,0.6422,0.0395,0.2966,0.0662,0.2598
"2019-04-21",0.1913,0.1096,0.3304,0.3994,0.0138,0.4852,0.1439,0.2264
"2019-04-22",0.205,0.2428,0.4455,0.2102,0.0952,0.337,0.0411,0.1723
"2019-04-23",0.0798000000000001,0.2657,0.1735,0.3476,0.0371,0.3798,0.2084,0.4094
"2019-04-24",0.1264,0.3027,0.1016,0.633,0.0321,0.5102,0.3503,0.7062
"2019-04-25",0.1552,0.2734,0.2662,0.6253,0.054,0.2641,0.2582,0.6714
"2019-04-26",0.2645,0.2205,0.1212,0.2761,0.1448,0.1327,0.2829,0.2401
"2019-04-27",0.1688,0.3162,0.1137,0.257,0.2614,0.1915,0.4234,0.3063
"2019-04-28",0.0679000000000001,0.4136,0.0263,0.2893,0.2009,0.4925,0.5071,0.736
"2019-04-29",0.181,0.2965,0.4668,0.6558,0.0898,0.4462,0.6166,0.9466
"2019-04-30",0.2467,0.2952,0.6991,0.7518,0.1467,0.5127,0.6541,0.8247
"2019-05-01",0.3923,0.1286,0.5582,0.472,0.0799,0.1202,0.4992,0.2735
"2019-05-02",0.2848,0.2408,0.2968,0.1887,0.1316,0.0764,0.5241,0.1645
"2019-05-03",0.303,0.3348,0.6088,0.5555,0.2268,0.2304,0.6599,0.5012
"2019-05-04",0.2817,0.3849,0.5014,0.8141,0.1169,0.2241,0.4402,1.0052
"2019-05-05",0.2678,0.2975,0.6487,1.1563,0.1301,0.0993999999999999,0.3919,0.7095
"2019-05-06",0.5231,0.1359,0.1634,0.7195,0.0979,0.3831,0.1177,0.1891
"2019-05-07",0.5895,0.1446,0.1059,0.5589,0.1468,0.3457,0.0627,0.2513
"2019-05-08",0.4509,0.144,0.0931,0.5049,0.1116,0.2893,0.0820000000000001,0.4743
"2019-05-09",0.4299,0.1764,0.0117,0.5918,0.0301,0.2849,0.0635,0.4775
"2019-05-10",0.5362,0.1035,0.0294,0.6286,0.0786,0.2247,0.0896,0.4093
"2019-05-11",0.6133,0.1239,0.0811000000000001,0.5289,0.074,0.2274,0.0849,0.2156
"2019-05-12",0.4744,0.0497000000000001,0.3781,0.0597,0.1437,0.3498,0.0483,0.1667
"2019-05-13",0.4256,0.0528999999999999,0.1128,0.0897,0.1579,0.2554,0.144,0.1516
"2019-05-14",0.2605,0.2524,0.1165,0.0882000000000001,0.0648,0.2817,0.4466,0.4442
"2019-05-15",0.1362,0.3222,0.279,0.1259,0.1145,0.2527,0.5122,0.5798
"2019-05-16",0.0788,0.2114,0.284,0.0695,0.0705,0.2506,0.5974,0.5309
"2019-05-17",0.0923,0.2482,0.1514,0.076,0.119,0.1763,0.4563,0.6292
"2019-05-18",0.1518,0.2087,0.1109,0.0943000000000001,0.1034,0.234,0.6626,0.668
"2019-05-19",0.1385,0.398,0.2799,0.4198,0.13,0.4347,0.9085,0.7585
"2019-05-20",0.163,0.3984,0.427,0.4948,0.265,0.552,1.1097,0.6662
"2019-05-21",0.4306,0.2828,0.5672,0.5024,0.3121,0.4322,1.0217,0.4074
"2019-05-22",0.4192,0.2216,0.7676,0.4725,0.317,0.5625,1.1122,0.3323
"2019-05-23",0.4407,0.2759,0.8163,0.5061,0.399,0.6634,1.1105,0.3858
"2019-05-24",0.3886,0.3471,0.3857,0.7054,0.2928,0.2525,1.0023,0.5918
"2019-05-25",0.3229,0.2161,0.3596,0.5638,0.3581,0.3949,0.5666,0.8128
"2019-05-26",0.3034,0.1391,0.0709,0.3066,0.1674,0.3738,0.2053,0.6515
"2019-05-27",0.2682,0.1889,0.0496,0.5056,0.3648,0.2955,0.3874,0.7039
"2019-05-28",0.3944,0.1487,0.2736,0.556,0.4242,0.404,0.5887,0.7349
"2019-05-29",0.3148,0.0882,0.2712,0.5925,0.3271,0.2612,0.4411,0.7266
"2019-05-30",0.4072,0.0769,0.1525,0.6514,0.333,0.3446,0.3917,0.4743
"2019-05-31",0.4715,0.1739,0.217,0.6913,0.2566,0.3456,0.3996,0.2064
"2019-06-01",0.2705,0.1307,0.0907,0.552,0.2132,0.2239,0.282,0.2381
"2019-06-02",0.3134,0.1022,0.2474,0.3302,0.3176,0.2467,0.1647,0.1332
"2019-06-03",0.4404,0.1502,0.1109,0.1717,0.2383,0.1873,0.4639,0.1769
"2019-06-04",0.413,0.2314,0.2152,0.1098,0.2307,0.3197,0.6899,0.1594
"2019-06-05",0.4851,0.2368,0.3293,0.2156,0.2164,0.3476,0.8033,0.0814
"2019-06-06",0.2678,0.3108,0.297,0.1636,0.1691,0.3029,0.49,0.2151
"2019-06-07",0.1501,0.4952,0.2826,0.1364,0.0818,0.3126,0.5142,0.22
"2019-06-08",0.3392,0.5286,0.1892,0.0942,0.1927,0.2216,0.573,0.5062
"2019-06-09",0.276,0.3435,0.2839,0.1537,0.3769,0.1789,0.6957,0.9864
"2019-06-10",0.1849,0.0535,0.2918,0.2878,0.3933,0.2362,0.7015,1.1452
"2019-06-11",0.1209,0.0321,0.3391,0.1598,0.3907,0.4007,0.621,1.5851
"2019-06-12",0.4232,0.0702,0.6742,0.6775,0.3576,0.6602,0.5785,1.9837
"2019-06-13",0.2992,0.0639,0.964,1.0582,0.3624,0.9199,1.2938,2.5872
"2019-06-14",0.1697,0.1925,1.0133,1.0202,0.5157,0.7054,1.5629,2.1677
"2019-06-15",0.0833999999999999,0.0259,0.692,0.7503,0.3608,0.524,1.1852,1.7019
"2019-06-16",0.0504,0.055,0.5416,0.8049,0.5357,0.5174,0.9837,1.6127
"2019-06-17",0.0544,0.1015,0.5354,0.7705,0.4476,0.6813,0.7915,1.7736
"2019-06-18",0.1176,0.3026,0.542,0.7943,0.3985,0.7048,1.2195,1.353
"2019-06-19",0.2252,0.2518,0.6281,0.5613,0.6346,0.4832,1.231,0.7821
"2019-06-20",0.2081,0.1159,0.5549,0.3321,0.3609,0.4959,0.6784,0.3455
"2019-06-21",0.1135,0.0938,0.2683,0.307,0.5892,0.3894,0.502,0.296
"2019-06-22",0.3103,0.1121,0.2462,0.5663,0.6206,0.3448,0.2974,0.3469
"2019-06-23",0.3668,0.1297,0.2585,0.3594,0.4641,0.3076,0.46,0.4949
"2019-06-24",0.2701,0.1109,0.2531,0.3398,0.4493,0.2193,0.4353,0.2654
"2019-06-25",0.1693,0.1284,0.3028,0.2939,0.4847,0.278,0.7958,0.1342
"2019-06-26",0.1933,0.1965,0.3149,0.2925,0.5098,0.5361,0.602,0.3548
"2019-06-27",0.2169,0.3,0.5439,0.6031,0.5379,0.8315,0.7082,0.8393
"2019-06-28",0.1146,0.6274,0.6305,0.8556,0.5073,1.1588,1.1144,1.0308
"2019-06-29",0.1738,0.6231,0.7297,1.0177,0.7136,1.3915,1.2095,0.9007
"2019-06-30",0.4259,0.132,0.5043,0.8306,0.6526,0.2678,0.6932,0.7987
"2019-07-01",0.3029,0.078,0.5084,0.5667,0.7071,0.2814,0.5105,0.4033
"2019-07-02",0.4618,0.0585,0.3607,0.4013,0.623,0.2624,0.3124,0.1348
"2019-07-03",0.4824,0.1062,0.3217,0.362,0.5877,0.3813,0.3771,0.4329
"2019-07-04",0.3813,0.1323,0.2801,0.5918,0.5277,0.2374,0.4748,0.5146
"2019-07-05",0.1536,0.0915000000000001,0.1655,0.4158,0.2266,0.1785,0.4263,0.4266
"2019-07-06",0.0928,0.069,0.2274,0.3907,0.3422,0.2127,0.5471,0.311
"2019-07-07",0.0654,0.1037,0.2035,0.3951,0.2734,0.2732,0.445,0.6746
"2019-07-08",0.0346,0.0848,0.2802,0.3719,0.4055,0.2445,0.9629,0.6813
"2019-07-09",0.2147,0.0403,0.5249,0.4683,0.6291,0.7891,0.9442,0.5069
"2019-07-10",0.0416,0.1188,0.4557,0.4225,0.4351,0.7278,0.5973,0.542
"2019-07-11",0.1029,0.1217,0.4729,0.4858,0.6744,0.5461,0.7173,0.7534
"2019-07-12",0.3275,0.1256,0.3952,0.4205,0.6276,0.3052,0.3614,0.6438
"2019-07-13",0.3429,0.1306,0.4119,0.4788,0.6963,0.4101,0.5752,0.7017
"2019-07-14",0.3882,0.2785,0.4002,0.6977,0.8683,0.3538,0.55,0.7383
"2019-07-15",0.3189,0.079,0.3424,0.7314,0.7325,0.3541,0.5851,0.8453
"2019-07-16",0.0744,0.0659,0.3322,0.7862,0.6359,0.3683,0.4246,0.8377
"2019-07-17",0.1712,0.1609,0.384,0.6855,0.5016,0.421,0.6891,0.8585
"2019-07-18",0.28,0.2439,0.3155,0.6646,0.3016,0.5416,0.6543,0.7912
"2019-07-19",0.621,0.2609,0.3247,0.7692,0.177,0.4598,0.7369,0.7782
"2019-07-20",0.5635,0.1927,0.2449,0.7645,0.1534,0.554,0.2978,0.6647
"2019-07-21",0.4501,0.4617,0.3081,0.7886,0.4264,0.4775,0.4034,0.5815
"2019-07-22",0.5596,0.4298,0.3202,0.6781,0.6573,0.5048,0.5451,0.3557
"2019-07-23",0.4196,0.3507,0.7916,0.6992,0.7835,0.8944,0.8909,0.364
"2019-07-24",0.1329,0.2869,0.7886,0.692,1.1455,0.9502,1.1018,0.2288
"2019-07-25",0.1162,0.1565,0.6328,0.902,1.3449,0.9942,1.048,0.2514
"2019-07-26",0.2349,0.176,0.4985,0.6789,1.2226,0.9314,1.004,0.2845
"2019-07-27",0.3473,0.1452,0.5784,0.5666,1.0733,0.8969,1.0551,0.3906
"2019-07-28",0.3957,0.4887,0.5818,0.5825,1.147,0.7241,1.6389,0.3009
"2019-07-29",0.2345,0.2742,0.4591,0.6504,0.9051,0.5347,1.1213,0.3829
"2019-07-30",0.329,0.1963,0.4251,0.808,0.6682,0.5633,0.6359,0.5258
"2019-07-31",0.2274,0.2662,0.3032,0.7161,0.7936,0.4716,0.5215,0.6647
"2019-08-01",0.8449,0.1676,0.295,0.5559,0.5669,0.4505,0.3633,0.6564
"2019-08-02",0.7851,0.276,0.2433,0.6706,0.7234,0.3963,0.4949,0.8064
"2019-08-03",0.6683,0.2983,0.3296,0.5662,0.7942,0.2699,0.4298,0.6204
"2019-08-04",0.3805,0.2722,0.3426,0.4539,0.7763,0.5241,0.3379,0.7993
"2019-08-05",0.3001,0.4507,0.4224,0.5555,0.8603,0.6447,0.5191,0.8943
"2019-08-06",0.1903,0.4365,0.3334,0.6574,0.7881,0.7445,0.4853,1.0344
"2019-08-07",0.0214,0.7483,0.4638,0.6592,0.8039,0.728,0.5599,1.0915
"2019-08-08",0.4661,0.7261,0.6928,0.7766,1.0092,0.6735,0.7672,1.0447
"2019-08-09",0.4054,0.5344,0.6396,0.6892,0.8965,0.7056,0.66,0.9574
"2019-08-10",0.2495,0.5829,0.6122,0.7099,0.9972,0.5651,0.6992,0.8457
"2019-08-11",0.0587000000000001,0.3228,0.3451,0.7032,0.5259,0.6117,0.3479,0.4027
"2019-08-12",0.3244,0.2735,0.0917,0.7141,0.5996,0.6698,0.2009,0.2916
"2019-08-13",0.0735,0.3118,0.2025,0.6258,0.7844,0.4762,0.2547,0.0741999999999999
"2019-08-14",0.12,0.5464,0.233,0.7176,0.8427,0.4076,0.182,0.1074
"2019-08-15",0.1838,0.5017,0.2754,0.4153,0.578,0.5054,0.3482,0.1833
"2019-08-16",0.2289,0.3652,0.2529,0.4896,0.5447,0.5602,0.3627,0.1921
"2019-08-17",0.2838,0.3995,0.2116,0.5195,0.4914,0.592,0.2612,0.2324
"2019-08-18",0.7932,0.5598,0.223,0.754,0.5886,0.4322,0.2398,0.1719
"2019-08-19",0.7238,0.3837,0.4972,0.7868,0.6306,0.5483,0.1245,0.2298
"2019-08-20",0.4136,0.3499,0.5161,0.5428,0.8144,0.5373,0.2907,0.5831
"2019-08-21",0.3555,0.268,0.2232,0.3198,0.4643,0.4276,0.2944,0.7384
"2019-08-22",0.2751,0.1587,0.0831999999999999,0.2848,0.4803,0.3905,0.3338,0.929
"2019-08-23",0.5538,0.1938,0.2868,0.2958,0.5993,0.3907,0.3033,0.8581
"2019-08-24",0.43,0.4198,0.387,0.3893,0.6583,0.4642,0.2331,0.9797
"2019-08-25",0.3795,0.4411,0.5484,0.2428,0.7334,0.4855,0.4293,1.1189
"2019-08-26",0.3052,0.395,0.4805,0.5245,0.7203,0.6366,0.4698,1.1115
"2019-08-27",0.3688,0.489,0.5501,0.8355,0.6189,0.6629,0.46,0.9323
"2019-08-28",0.5711,0.5112,0.5206,0.957,0.7297,0.6478,0.5854,0.9553
"2019-08-29",0.7011,0.5653,0.5515,0.9331,0.6227,0.5907,0.4385,0.8553
"2019-08-30",0.5987,0.5741,0.5165,0.8505,0.8918,0.4554,0.5092,0.5824
"2019-08-31",0.3183,0.4371,0.3813,0.5985,0.6435,0.3905,0.4836,0.3365
"2019-09-01",0.1853,0.4387,0.2263,0.4862,0.6291,0.4679,0.55,0.2521
"2019-09-02",0.2269,0.3777,0.2301,0.5859,0.7849,0.3385,0.51,0.098
"2019-09-03",0.6552,0.4969,0.2602,0.5144,0.7722,0.3456,0.3629,0.199
"2019-09-04",0.5817,0.5416,0.1648,0.1044,0.6845,0.216,0.2972,0.0462
