"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2018-11-25",0.5002,0.459,0.7015,0.3422,0.6284,0.1377,0.8714,0.3454
"2018-11-26",0.648,0.4809,0.8482,0.4708,0.7531,0.527,1.0059,0.459
"2018-11-27",0.7119,0.5914,0.726,0.4444,0.6002,0.5619,0.9807,0.6011
"2018-11-28",0.4785,0.3405,0.5325,0.1749,0.4673,0.419,0.7182,0.4092
"2018-11-29",0.4462,0.4197,0.5288,0.2293,0.4737,0.6656,0.7551,0.7103
"2018-11-30",0.2428,0.3317,0.3151,0.0362,0.4815,0.2681,0.5614,0.6246
"2018-12-01",0.2229,0.3745,0.509,0.0684,0.6022,0.3856,0.7654,0.6009
"2018-12-02",0.2584,0.3166,0.5321,0.1188,0.6421,0.3999,0.8166,0.474
"2018-12-03",0.2886,0.4011,0.7214,0.3177,0.7702,0.5567,0.9029,0.4724
"2018-12-04",0.3014,0.3164,0.6359,0.1644,0.7213,0.3481,0.7719,0.4209
"2018-12-05",0.3812,0.4653,0.7456,0.2607,0.6898,0.3744,0.8128,0.4303
"2018-12-06",0.4261,0.5164,0.8013,0.37,0.7463,0.5705,0.9522,0.3196
"2018-12-07",0.5696,0.7753,0.916,0.5828,0.8128,0.6053,0.867,0.5005
"2018-12-08",0.4848,0.6255,0.8637,0.4225,0.7707,0.4804,0.6593,0.2336
"2018-12-09",0.5059,0.738,0.9001,0.4631,0.7479,0.5817,0.7694,0.3603
"2018-12-10",0.5098,0.6372,0.7313,0.3579,0.5461,0.5999,0.8422,0.3161
"2018-12-11",0.2432,0.4398,0.4447,0.1371,0.3971,0.1965,0.5191,0.2666
"2018-12-12",0.1516,0.3229,0.4197,0.0985,0.2737,0.0735,0.2779,0.267
"2018-12-13",0.1331,0.5333,0.7104,0.2939,0.4655,0.1668,0.4769,0.3511
"2018-12-14",0.3402,0.5758,0.7292,0.453,0.5569,0.2793,0.5729,0.4071
"2018-12-15",0.4361,0.671,0.8768,0.5868,0.5416,0.5025,0.5382,0.4634
"2018-12-16",0.378,0.5533,0.7875,0.4934,0.475,0.6367,0.6488,0.4571
"2018-12-17",0.4625,0.7365,0.7696,0.6902,0.4148,0.6924,0.8002,0.4038
"2018-12-18",0.3163,0.5711,0.6562,0.4067,0.3809,0.3431,0.5602,0.2374
"2018-12-19",0.4068,0.5916,0.608,0.4591,0.4936,0.3466,0.7964,0.4891
"2018-12-20",0.5634,0.5917,0.7128,0.4007,0.5943,0.5335,0.8138,0.3976
"2018-12-21",0.5939,0.66,0.8092,0.4539,0.6761,0.769,0.9767,0.3099
"2018-12-22",0.4436,0.4689,0.5192,0.3273,0.5804,0.3824,0.7021,0.2176
"2018-12-23",0.4562,0.4378,0.5198,0.253,0.6947,0.4213,0.6318,0.3775
"2018-12-24",0.3753,0.3379,0.3516,0.2173,0.6709,0.2953,0.5321,0.554
"2018-12-25",0.4618,0.4383,0.5741,0.3259,0.7015,0.4581,0.7014,0.6901
"2018-12-26",0.6356,0.3793,0.6188,0.3386,0.7378,0.6812,0.7928,0.7701
"2018-12-27",0.7718,0.5248,0.671,0.4912,0.6616,0.7626,0.8136,0.7925
"2018-12-28",0.4545,0.1156,0.2527,0.1067,0.5093,0.2917,0.4501,0.507
"2018-12-29",0.4305,0.1729,0.3371,0.0539000000000001,0.6725,0.3659,0.523,0.5496
"2018-12-30",0.6037,0.3894,0.4776,0.1068,0.8143,0.461,0.65,0.3096
"2018-12-31",0.6022,0.415,0.6867,0.1781,0.8881,0.5351,0.7373,0.3521
"2019-01-01",0.6258,0.2444,0.7485,0.1252,0.7599,0.6461,0.788,0.4447
"2019-01-02",0.3931,0.299,0.6261,0.1771,0.7204,0.2662,0.7421,0.6563
"2019-01-03",0.3755,0.4383,0.6452,0.233,0.7995,0.2403,0.8788,0.7833
"2019-01-04",0.5226,0.6788,0.7629,0.2968,0.8084,0.4813,0.8195,0.9318
"2019-01-05",0.4617,0.582,0.7464,0.23,0.6935,0.6125,0.788,0.7739
"2019-01-06",0.516,0.8519,0.9297,0.4187,0.759,0.65,0.8115,0.7324
"2019-01-07",0.4065,0.6605,0.6784,0.2345,0.6485,0.3423,0.5682,0.4459
"2019-01-08",0.4179,0.6025,0.6306,0.2701,0.5527,0.3801,0.5709,0.4518
"2019-01-09",0.3332,0.4795,0.573,0.1961,0.4988,0.2017,0.4898,0.4052
"2019-01-10",0.3531,0.5567,0.6014,0.2897,0.4955,0.3066,0.4571,0.3461
"2019-01-11",0.3516,0.513,0.5497,0.3895,0.4601,0.3521,0.3982,0.3835
"2019-01-12",0.3925,0.6272,0.6573,0.5799,0.5196,0.6061,0.5478,0.549
"2019-01-13",0.3197,0.5215,0.4439,0.4838,0.4874,0.2865,0.4835,0.5532
"2019-01-14",0.3522,0.6703,0.5864,0.4934,0.4724,0.3938,0.7116,0.517
"2019-01-15",0.4705,0.5864,0.5684,0.4716,0.4775,0.5983,0.9222,0.3818
"2019-01-16",0.4777,0.7532,0.6139,0.6598,0.4954,0.6029,0.9452,0.6384
"2019-01-17",0.3222,0.5241,0.3762,0.3826,0.4441,0.2663,0.6091,0.5724
"2019-01-18",0.2937,0.5766,0.4789,0.3312,0.4904,0.3405,0.6312,0.4788
"2019-01-19",0.4717,0.58,0.4352,0.3272,0.5568,0.3584,0.6674,0.4313
"2019-01-20",0.5005,0.6502,0.6575,0.4462,0.6443,0.4588,0.6112,0.3249
"2019-01-21",0.4965,0.4974,0.5239,0.3427,0.6108,0.3124,0.551,0.2225
"2019-01-22",0.5757,0.5689,0.6786,0.5201,0.7763,0.4302,0.5214,0.2421
"2019-01-23",0.7355,0.6542,0.7175,0.5859,0.8816,0.7287,0.7145,0.3684
"2019-01-24",0.6177,0.5558,0.6315,0.3413,0.7786,0.594,0.5599,0.4977
"2019-01-25",0.6596,0.4937,0.679,0.2219,0.7992,0.7443,0.7246,0.3408
"2019-01-26",0.7454,0.6344,0.6704,0.3705,0.8318,0.7149,0.6025,0.3709
"2019-01-27",0.5653,0.4352,0.55,0.104,0.8181,0.4361,0.4831,0.2161
"2019-01-28",0.5361,0.4215,0.5381,0.0934,0.9473,0.4137,0.3416,0.0895
"2019-01-29",0.5138,0.3778,0.5356,0.0493,0.9791,0.3718,0.3892,0.1597
"2019-01-30",0.601,0.4243,0.5783,0.1433,1.0258,0.4706,0.4246,0.178
"2019-01-31",0.6974,0.4378,0.676,0.2247,0.9893,0.5529,0.4672,0.1754
"2019-02-01",0.9042,0.6642,0.8951,0.4818,1.1088,0.7772,0.5448,0.1862
"2019-02-02",0.8677,0.5748,0.7459,0.3114,0.9839,0.6673,0.6842,0.1775
"2019-02-03",0.9733,0.6707,0.9139,0.4,0.8112,0.9566,0.796,0.1473
"2019-02-04",0.8039,0.5773,0.7936,0.2659,0.6524,0.8336,0.8139,0.0921
"2019-02-05",0.7802,0.657,0.6565,0.3457,0.517,0.7559,0.6431,0.1499
"2019-02-06",0.4622,0.2883,0.2657,0.0742999999999999,0.2876,0.3485,0.5516,0.2441
"2019-02-07",0.2536,0.2264,0.0273,0.0713,0.214,0.1977,0.2749,0.2349
"2019-02-08",0.0834,0.2701,0.0424,0.2471,0.2234,0.1651,0.3206,0.1001
"2019-02-09",0.1854,0.1926,0.0403,0.3458,0.2129,0.0629,0.1751,0.1567
"2019-02-10",0.3016,0.056,0.1335,0.3869,0.155,0.295,0.095,0.1497
"2019-02-11",0.2353,0.5186,0.5711,0.9047,0.471,0.1375,0.298,0.242
"2019-02-12",0.241,0.8134,0.6329,1.1231,0.6627,0.1619,0.6375,0.2623
"2019-02-13",0.5535,0.9983,0.9568,1.1446,0.6684,0.6476,0.6941,0.3016
"2019-02-14",0.7505,0.908,0.9605,1.0318,0.6688,1.0242,0.7952,0.1775
"2019-02-15",0.8292,1.0473,0.8593,0.9862,0.5841,0.8035,0.6793,0.2165
"2019-02-16",0.738,0.8264,0.7639,0.7278,0.5178,0.648,0.6558,0.3346
"2019-02-17",0.8348,0.7101,0.7012,0.6054,0.5711,0.7885,0.621,0.4068
"2019-02-18",0.8927,0.6173,0.717,0.6562,0.5473,0.8232,0.5084,0.1841
"2019-02-19",0.813,0.4682,0.6657,0.6498,0.5163,0.7732,0.3477,0.1197
"2019-02-20",0.8024,0.3847,0.5958,0.7047,0.4531,0.707,0.2739,0.1467
"2019-02-21",0.84,0.1957,0.4224,0.6787,0.35,0.6196,0.0598,0.2018
"2019-02-22",0.715,0.0688000000000001,0.288,0.6186,0.2555,0.4526,0.0744,0.2226
"2019-02-23",0.7641,0.0696,0.2688,0.575,0.3445,0.453,0.0831,0.2136
"2019-02-24",0.8441,0.1157,0.3479,0.6751,0.3034,0.4833,0.156,0.0995
"2019-02-25",1.1426,0.1706,0.4873,0.7847,0.3507,0.8305,0.2397,0.2037
"2019-02-26",0.8524,0.1042,0.3847,0.6146,0.2837,0.6455,0.1984,0.1524
"2019-02-27",0.6112,0.0780000000000001,0.1944,0.3978,0.2597,0.4797,0.1897,0.162
"2019-02-28",0.5898,0.0629000000000001,0.1815,0.4416,0.206,0.4974,0.1739,0.2288
"2019-03-01",0.4521,0.1014,0.0911999999999999,0.443,0.1859,0.3532,0.2939,0.1027
"2019-03-02",0.3781,0.0746,0.1764,0.5067,0.1744,0.3235,0.1776,0.082
"2019-03-03",0.2729,0.0773999999999999,0.1619,0.5208,0.1974,0.26,0.2074,0.1506
"2019-03-04",0.1167,0.1299,0.2198,0.5872,0.1962,0.2125,0.2787,0.2067
"2019-03-05",0.041,0.0662,0.1719,0.5887,0.1527,0.2409,0.1217,0.2276
"2019-03-06",0.0857,0.1495,0.2362,0.5843,0.1488,0.2459,0.1314,0.1204
"2019-03-07",0.0349,0.1844,0.2405,0.5886,0.1902,0.2356,0.112,0.1424
"2019-03-08",0.0544,0.2769,0.3886,0.6639,0.2354,0.3605,0.3051,0.3637
"2019-03-09",0.0756000000000001,0.2338,0.3744,0.5023,0.2089,0.3759,0.4655,0.3869
"2019-03-10",0.0639999999999999,0.1199,0.3283,0.5156,0.2096,0.2317,0.3791,0.4024
"2019-03-11",0.1267,0.1306,0.2559,0.5236,0.153,0.2401,0.3072,0.5377
"2019-03-12",0.1184,0.0741000000000001,0.1089,0.4998,0.1545,0.1376,0.1743,0.4859
"2019-03-13",0.0494,0.1363,0.1897,0.5878,0.1094,0.1928,0.1904,0.4318
"2019-03-14",0.1186,0.1937,0.4075,0.6196,0.1776,0.3915,0.4035,0.4798
"2019-03-15",0.141,0.3084,0.3719,0.6012,0.1994,0.4742,0.4453,0.6168
"2019-03-16",0.2186,0.4667,0.4394,0.6623,0.2084,0.5105,0.4299,0.5675
"2019-03-17",0.2485,0.5367,0.3858,0.6356,0.2814,0.6139,0.4982,0.7577
"2019-03-18",0.3118,0.578,0.3071,0.5996,0.3273,0.654,0.6678,0.8715
"2019-03-19",0.2969,0.5336,0.2973,0.5734,0.3759,0.7095,0.7465,0.962
"2019-03-20",0.2906,0.4375,0.343,0.5008,0.3963,0.6651,0.7161,0.8916
"2019-03-21",0.2226,0.4439,0.2692,0.4443,0.2851,0.4946,0.4782,0.7607
"2019-03-22",0.2461,0.3212,0.2937,0.4903,0.1957,0.4203,0.3943,0.581
"2019-03-23",0.1509,0.1855,0.1777,0.4833,0.1467,0.2643,0.3139,0.5129
"2019-03-24",0.1192,0.1871,0.2099,0.4238,0.174,0.2738,0.2744,0.3404
"2019-03-25",0.0958000000000001,0.1428,0.1646,0.5216,0.1321,0.3373,0.2798,0.4728
"2019-03-26",0.2114,0.1524,0.1421,0.5379,0.0917,0.1738,0.2273,0.3574
"2019-03-27",0.1691,0.178,0.0711000000000001,0.4066,0.2356,0.1307,0.2594,0.3177
"2019-03-28",0.2208,0.2242,0.2087,0.3685,0.3245,0.2045,0.2616,0.3687
"2019-03-29",0.135,0.239,0.3506,0.2946,0.2976,0.1759,0.2622,0.3735
"2019-03-30",0.0767,0.3381,0.3748,0.4189,0.2982,0.2176,0.2797,0.3036
"2019-03-31",0.0882,0.2423,0.4019,0.5771,0.3148,0.2072,0.2775,0.3881
"2019-04-01",0.0707,0.1436,0.3253,0.6482,0.2595,0.189,0.2416,0.4105
"2019-04-02",0.0737,0.1483,0.2279,0.542,0.1963,0.1341,0.1865,0.4288
"2019-04-03",0.1413,0.1406,0.0671999999999999,0.7053,0.1755,0.2586,0.2254,0.5007
"2019-04-04",0.2148,0.2802,0.2171,0.9027,0.1052,0.3277,0.2919,0.4724
"2019-04-05",0.1935,0.2972,0.4069,0.9654,0.0809,0.3685,0.4125,0.6245
"2019-04-06",0.19,0.4096,0.2629,0.8257,0.0662,0.3332,0.4023,0.4721
"2019-04-07",0.2208,0.4559,0.4675,0.9277,0.074,0.4548,0.495,0.5213
"2019-04-08",0.1826,0.403,0.3934,0.7824,0.0595,0.4158,0.449,0.6164
"2019-04-09",0.1971,0.3408,0.3183,0.7781,0.0619,0.2509,0.3378,0.7539
"2019-04-10",0.2023,0.239,0.2544,0.7489,0.0877,0.2191,0.3094,0.7643
"2019-04-11",0.2508,0.161,0.1718,0.8097,0.112,0.1357,0.2587,0.7111
"2019-04-12",0.2334,0.2723,0.0669999999999999,0.6628,0.0222,0.1614,0.273,0.755
"2019-04-13",0.2367,0.3754,0.2977,0.82,0.0933,0.48,0.4301,0.8437
"2019-04-14",0.1403,0.3977,0.2341,0.7685,0.1738,0.587,0.5057,0.9553
"2019-04-15",0.1789,0.5083,0.3945,0.8745,0.2128,0.5393,0.5869,0.9174
"2019-04-16",0.1577,0.498,0.3796,0.812,0.2575,0.5245,0.6349,0.756
"2019-04-17",0.1604,0.4888,0.1907,0.59,0.2159,0.3583,0.5566,0.6198
"2019-04-18",0.0605,0.4135,0.1508,0.5638,0.1886,0.4019,0.6554,0.6866
"2019-04-19",0.0843,0.4668,0.1844,0.7089,0.1107,0.4731,0.6985,0.7661
"2019-04-20",0.0348,0.4447,0.1433,0.6922,0.1245,0.4175,0.547,0.7846
"2019-04-21",0.123,0.3834,0.1779,0.7102,0.155,0.3727,0.5539,0.5866
"2019-04-22",0.1589,0.2805,0.1769,0.7005,0.1997,0.3942,0.4724,0.3536
"2019-04-23",0.1794,0.3148,0.2522,0.7443,0.24,0.4074,0.5316,0.2206
"2019-04-24",0.1517,0.3058,0.1428,0.679,0.1629,0.3151,0.4771,0.3435
"2019-04-25",0.1685,0.2935,0.2212,0.7216,0.1047,0.1788,0.3856,0.2742
"2019-04-26",0.1617,0.315,0.2037,0.683,0.0878,0.1437,0.2952,0.1579
"2019-04-27",0.1194,0.3632,0.3495,0.8146,0.0832,0.2994,0.3372,0.2711
"2019-04-28",0.0875,0.3442,0.2038,0.7128,0.133,0.2099,0.2395,0.3626
"2019-04-29",0.0757,0.3465,0.2685,0.8369,0.095,0.2063,0.2825,0.4703
"2019-04-30",0.2117,0.3259,0.2307,0.8115,0.1062,0.1177,0.2465,0.3655
"2019-05-01",0.3131,0.3439,0.267,0.7867,0.207,0.1061,0.3057,0.2906
"2019-05-02",0.1716,0.3802,0.21,0.6434,0.2983,0.2297,0.3248,0.2753
"2019-05-03",0.1884,0.3659,0.3269,0.7464,0.3441,0.3252,0.4042,0.414
"2019-05-04",0.284,0.3306,0.2267,0.7238,0.3261,0.3529,0.381,0.606
"2019-05-05",0.3089,0.3156,0.354,0.7598,0.3038,0.3403,0.4773,0.5303
"2019-05-06",0.2786,0.2921,0.194,0.6523,0.2768,0.1732,0.4105,0.3558
"2019-05-07",0.2289,0.2553,0.2103,0.5388,0.2564,0.0574,0.3661,0.3375
"2019-05-08",0.181,0.279,0.2323,0.4592,0.2875,0.2579,0.5058,0.495
"2019-05-09",0.2113,0.2457,0.0297,0.2659,0.2337,0.1142,0.4132,0.5995
"2019-05-10",0.1883,0.2274,0.0570000000000001,0.3782,0.1642,0.1277,0.4049,0.721
"2019-05-11",0.2751,0.2385,0.0812,0.5235,0.1133,0.1217,0.4387,0.5653
"2019-05-12",0.2473,0.236,0.1029,0.4627,0.1344,0.2409,0.4416,0.5093
"2019-05-13",0.3098,0.1628,0.3982,0.6053,0.1749,0.3585,0.7145,0.5438
"2019-05-14",0.3275,0.215,0.398,0.6163,0.1578,0.3509,0.8266,0.654
"2019-05-15",0.3438,0.4574,0.4723,0.6194,0.24,0.3538,0.8521,0.6267
"2019-05-16",0.2771,0.399,0.3585,0.5654,0.1889,0.396,0.73,0.6157
"2019-05-17",0.2455,0.3651,0.2911,0.5781,0.2105,0.4571,0.7792,0.6745
"2019-05-18",0.2034,0.44,0.3537,0.6291,0.2697,0.5411,0.8684,0.811
"2019-05-19",0.1906,0.4511,0.4011,0.7509,0.2276,0.5351,0.8348,0.824
"2019-05-20",0.2059,0.4073,0.2999,0.6336,0.206,0.3901,0.6912,0.5411
"2019-05-21",0.2584,0.3606,0.2392,0.5828,0.1715,0.4131,0.5293,0.3814
"2019-05-22",0.2491,0.3769,0.2101,0.4773,0.1358,0.3782,0.5817,0.5018
"2019-05-23",0.2152,0.4267,0.4402,0.6799,0.1332,0.5346,0.6301,0.4941
"2019-05-24",0.3014,0.3902,0.3757,0.6837,0.1415,0.3731,0.7602,0.5089
"2019-05-25",0.3813,0.3215,0.4025,0.7042,0.1575,0.1315,0.6382,0.3601
"2019-05-26",0.3228,0.246,0.1977,0.45,0.1733,0.1078,0.5729,0.1222
"2019-05-27",0.2891,0.2608,0.0928,0.4483,0.1939,0.1341,0.5272,0.1208
"2019-05-28",0.231,0.3455,0.1075,0.4567,0.2242,0.2075,0.4711,0.2698
"2019-05-29",0.2307,0.327,0.1042,0.6277,0.1861,0.1828,0.4199,0.3991
"2019-05-30",0.3095,0.3229,0.1946,0.7244,0.2434,0.2103,0.5023,0.4077
"2019-05-31",0.3727,0.2866,0.1287,0.6313,0.2038,0.2623,0.3973,0.2098
"2019-06-01",0.2505,0.2537,0.128,0.3609,0.2095,0.1779,0.3166,0.2309
"2019-06-02",0.3342,0.1833,0.0864,0.5818,0.201,0.0769,0.2632,0.5707
"2019-06-03",0.3173,0.2042,0.0857,0.7603,0.1861,0.1585,0.2768,0.8086
"2019-06-04",0.1703,0.1726,0.0734,0.8001,0.2312,0.1097,0.3488,0.801
"2019-06-05",0.223,0.1443,0.1281,0.5692,0.3154,0.1168,0.3761,0.5881
"2019-06-06",0.1826,0.1564,0.0779,0.4723,0.3512,0.1605,0.335,0.7046
"2019-06-07",0.0915,0.2256,0.072,0.3727,0.4099,0.3712,0.5958,0.8504
"2019-06-08",0.0853,0.2833,0.1334,0.4107,0.4361,0.3527,0.7105,1.0168
"2019-06-09",0.0903,0.2214,0.2051,0.4247,0.3962,0.395,0.7866,0.9316
"2019-06-10",0.0846,0.1932,0.2797,0.4538,0.3114,0.5281,0.7909,0.9914
"2019-06-11",0.0866,0.2209,0.2054,0.334,0.3365,0.5054,0.7423,0.919
"2019-06-12",0.1626,0.2328,0.379,0.4124,0.3717,0.6284,0.7689,0.9302
"2019-06-13",0.1922,0.3612,0.3923,0.4206,0.3123,0.6265,0.9064,1.0731
"2019-06-14",0.1842,0.3204,0.5434,0.5472,0.2144,0.5578,0.8436,1.074
"2019-06-15",0.1954,0.2264,0.4601,0.5141,0.1541,0.4869,0.9352,0.8072
"2019-06-16",0.2163,0.3082,0.2681,0.5037,0.2009,0.3808,0.7534,0.5767
"2019-06-17",0.2198,0.2773,0.2102,0.4524,0.2134,0.2989,0.5289,0.6333
"2019-06-18",0.2293,0.2863,0.2204,0.6017,0.2157,0.443,0.5356,0.6006
"2019-06-19",0.2389,0.3426,0.2302,0.6141,0.2578,0.4247,0.6307,0.5832
"2019-06-20",0.3191,0.2725,0.3361,0.6179,0.2611,0.3714,0.5949,0.387
"2019-06-21",0.276,0.2455,0.4346,0.6201,0.3091,0.4078,0.6383,0.3465
"2019-06-22",0.3143,0.2958,0.3993,0.5209,0.2797,0.3159,0.5879,0.2758
"2019-06-23",0.2376,0.2648,0.1212,0.517,0.1853,0.4336,0.4517,0.3269
"2019-06-24",0.1855,0.2352,0.1029,0.5123,0.2022,0.5133,0.3402,0.3361
"2019-06-25",0.1479,0.2272,0.3272,0.4916,0.1644,0.5141,0.3021,0.1964
"2019-06-26",0.1093,0.2551,0.313,0.548,0.1739,0.4784,0.3364,0.2099
"2019-06-27",0.1884,0.2746,0.2572,0.4753,0.2036,0.4944,0.4304,0.2053
"2019-06-28",0.1615,0.3305,0.2145,0.4891,0.2147,0.4162,0.3966,0.2271
"2019-06-29",0.187,0.2621,0.2318,0.4531,0.2187,0.4241,0.362,0.2673
"2019-06-30",0.1984,0.2073,0.1563,0.6027,0.2073,0.3351,0.3027,0.2831
"2019-07-01",0.1061,0.2312,0.1379,0.5675,0.213,0.2153,0.2876,0.5427
"2019-07-02",0.0708,0.2253,0.113,0.4222,0.2358,0.2364,0.3238,0.8417
"2019-07-03",0.1215,0.271,0.0910000000000001,0.5096,0.2759,0.2505,0.6208,1.0208
"2019-07-04",0.1156,0.2115,0.2203,0.5511,0.3701,0.2543,0.8291,1.0847
"2019-07-05",0.0968,0.1279,0.1022,0.4537,0.4478,0.2572,0.9219,1.1158
"2019-07-06",0.0213000000000001,0.1494,0.0735,0.4512,0.4971,0.3731,0.7854,1.0319
"2019-07-07",0.0464,0.1696,0.1509,0.4615,0.5454,0.4945,0.852,1.1057
"2019-07-08",0.0602,0.2131,0.264,0.4809,0.6412,0.5814,0.9327,0.8969
"2019-07-09",0.1436,0.1796,0.3289,0.4065,0.6538,0.4954,0.9017,0.9703
"2019-07-10",0.0258,0.1351,0.3128,0.443,0.5907,0.5837,0.9221,0.8781
"2019-07-11",0.0317999999999999,0.1446,0.3454,0.4548,0.587,0.6905,0.8301,0.942
"2019-07-12",0.2076,0.1838,0.5416,0.6973,0.5072,0.8558,0.8184,1.0438
"2019-07-13",0.1959,0.2044,0.6714,0.7911,0.4799,1.0337,1.1275,1.3077
"2019-07-14",0.1978,0.316,0.6536,0.824,0.5464,0.9194,1.2143,1.0928
"2019-07-15",0.169,0.2039,0.4399,0.6817,0.5078,0.7896,0.8994,0.8643
"2019-07-16",0.1587,0.2401,0.3284,0.6445,0.5315,0.7526,0.7149,0.8097
"2019-07-17",0.1114,0.2239,0.3066,0.5977,0.5173,0.8533,0.6718,0.9803
"2019-07-18",0.1658,0.344,0.3498,0.5595,0.5797,0.8706,0.9131,0.8042
"2019-07-19",0.3005,0.3327,0.3833,0.505,0.7949,0.7965,0.8841,0.5127
"2019-07-20",0.2355,0.2338,0.3855,0.3367,0.7187,0.7909,0.6427,0.2961
"2019-07-21",0.1608,0.2404,0.3004,0.2663,0.8443,0.7694,0.5814,0.3069
"2019-07-22",0.2052,0.2588,0.2671,0.3899,0.8187,0.7173,0.51,0.3255
"2019-07-23",0.1872,0.2436,0.3043,0.2968,0.7631,0.7314,0.5703,0.3736
"2019-07-24",0.1293,0.2907,0.4073,0.3264,0.8195,0.7075,0.5823,0.268
"2019-07-25",0.0697,0.3528,0.4075,0.3009,0.7965,0.7566,0.8005,0.3677
"2019-07-26",0.0778,0.3647,0.3964,0.2285,0.7477,0.763,0.692,0.6079
"2019-07-27",0.0495,0.4269,0.4789,0.4495,0.7732,0.8869,0.6681,0.9287
"2019-07-28",0.0359,0.5392,0.5034,0.6225,0.7915,0.8914,0.823,1.123
"2019-07-29",0.2322,0.5036,0.5563,0.7852,0.9165,0.884,0.8127,1.1684
"2019-07-30",0.3391,0.1761,0.4156,0.5912,0.8739,0.1417,0.49,1.0261
"2019-07-31",0.3097,0.1459,0.397,0.422,0.8849,0.1211,0.4321,0.7719
"2019-08-01",0.2236,0.1086,0.3248,0.2526,0.7851,0.1622,0.3529,0.6674
"2019-08-02",0.2056,0.0972,0.2479,0.2587,0.6527,0.1729,0.3286,0.7455
"2019-08-03",0.1694,0.1231,0.129,0.413,0.6246,0.1778,0.4257,0.6427
"2019-08-04",0.1115,0.1186,0.1158,0.438,0.5482,0.1514,0.4305,0.648
"2019-08-05",0.1111,0.1669,0.1244,0.396,0.618,0.1451,0.5874,0.4952
"2019-08-06",0.0695,0.1308,0.1319,0.3622,0.5024,0.1728,0.4143,0.6359
"2019-08-07",0.1028,0.1375,0.2334,0.3853,0.5251,0.2056,0.648,0.7007
"2019-08-08",0.2824,0.1436,0.3225,0.4965,0.5863,0.5905,0.5718,0.5987
"2019-08-09",0.5072,0.1596,0.3471,0.4674,0.5099,0.6314,0.4087,0.5618
"2019-08-10",0.344,0.3186,0.4095,0.4738,0.625,0.5948,0.5014,0.6949
"2019-08-11",0.3783,0.3903,0.4212,0.4553,0.6564,0.5395,0.4256,0.6056
"2019-08-12",0.4602,0.3945,0.4021,0.4491,0.7171,0.5759,0.5994,0.6202
"2019-08-13",0.4302,0.4692,0.3743,0.5575,0.8682,0.5776,0.6488,0.5928
"2019-08-14",0.3564,0.4036,0.355,0.5189,0.8126,0.596,0.6346,0.5715
"2019-08-15",0.2551,0.4385,0.3367,0.4898,0.727,0.5735,0.6173,0.5008
"2019-08-16",0.2735,0.4167,0.3362,0.4312,0.7019,0.5372,0.7659,0.5326
"2019-08-17",0.204,0.3687,0.2114,0.4254,0.6201,0.5347,0.6229,0.5183
"2019-08-18",0.3293,0.3651,0.1299,0.4521,0.6797,0.4759,0.5978,0.4995
"2019-08-19",0.314,0.1835,0.1861,0.5046,0.6904,0.4935,0.436,0.5457
"2019-08-20",0.286,0.2588,0.2207,0.607,0.9666,0.4352,0.5154,0.597
"2019-08-21",0.1141,0.2235,0.2321,0.463,0.9924,0.4196,0.5196,0.5351
"2019-08-22",0.0541,0.227,0.5781,0.4247,0.9029,0.6408,0.6491,0.6075
"2019-08-23",0.1884,0.2274,0.5353,0.4421,0.979,0.6169,0.7018,0.5583
"2019-08-24",0.2217,0.2795,0.4519,0.5266,0.9981,0.6137,0.5824,0.5766
"2019-08-25",0.2616,0.3274,0.4672,0.4807,0.9131,0.5574,0.6175,0.6203
"2019-08-26",0.2053,0.3589,0.4892,0.4596,0.7701,0.5388,0.6081,0.6385
"2019-08-27",0.1429,0.3804,0.4855,0.5106,0.7728,0.4985,0.8844,0.5692
"2019-08-28",0.1496,0.3318,0.4517,0.5051,0.6757,0.4611,0.6947,0.5705
"2019-08-29",0.1962,0.3231,0.3226,0.5019,0.5614,0.4442,0.4536,0.6069
"2019-08-30",0.2647,0.3246,0.2622,0.4418,0.6059,0.4513,0.3978,0.6432
"2019-08-31",0.5627,0.1858,0.2733,0.3234,0.485,0.4492,0.4035,0.5691
"2019-09-01",0.4619,0.2198,0.1672,0.3285,0.5362,0.3893,0.5155,0.5479
"2019-09-02",0.3385,0.1837,0.1598,0.2992,0.546,0.3134,0.5335,0.3927
"2019-09-03",0.1252,0.2222,0.1246,0.3789,0.5453,0.4343,0.5514,0.4509
"2019-09-04",0.0637000000000001,0.3289,0.134,0.3726,0.5793,0.4532,0.6424,0.4636
"2019-09-05",0.1305,0.334,0.1088,0.405,0.5359,0.4267,0.6157,0.4701
"2019-09-06",0.1283,0.5121,0.2502,0.437,0.595,0.4136,0.7256,0.5002
"2019-09-07",0.143,0.4323,0.3534,0.4019,0.5968,0.4038,0.7729,0.477
"2019-09-08",0.151,0.4205,0.4034,0.3945,0.519,0.3855,0.7833,0.5214
"2019-09-09",0.1154,0.4053,0.4062,0.3869,0.5587,0.3024,0.7099,0.5766
"2019-09-10",0.1002,0.2422,0.3105,0.3463,0.3197,0.3,0.4293,0.4701
"2019-09-11",0.2787,0.2519,0.2232,0.436,0.4421,0.3571,0.4729,0.5018
"2019-09-12",0.2195,0.2887,0.2957,0.4059,0.5702,0.2941,0.3672,0.4651
"2019-09-13",0.2988,0.3632,0.3115,0.3828,0.568,0.2779,0.2835,0.4818
"2019-09-14",0.3345,0.3531,0.2849,0.331,0.4521,0.308,0.3377,0.4531
